year,month,age_group,state,donations
2008,6,30-34,W.P. Kuala Lumpur,758
2008,6,35-39,Johor,48
2008,6,35-39,Kedah,201
2008,6,35-39,Kelantan,35
2008,6,35-39,Malaysia,1485
2008,6,35-39,Melaka,137
2008,6,35-39,Negeri Sembilan,40
2008,6,35-39,Pahang,14
2008,6,35-39,Perak,156
2008,6,35-39,Pulau Pinang,0
2008,6,35-39,Sabah,84
2008,6,35-39,Sarawak,102
2008,6,35-39,Selangor,84
2008,6,35-39,Terengganu,11
2008,6,35-39,W.P. Kuala Lumpur,573
2008,6,40-44,Johor,39
2008,6,40-44,Kedah,179
2008,6,40-44,Kelantan,37
2008,6,40-44,Malaysia,1253
2008,6,40-44,Melaka,88
2008,6,40-44,Negeri Sembilan,38
2008,6,40-44,Pahang,8
2008,6,40-44,Perak,109
2008,6,40-44,Pulau Pinang,0
2008,6,40-44,Sabah,63
2008,6,40-44,Sarawak,104
2008,6,40-44,Selangor,74
2008,6,40-44,Terengganu,6
2008,6,40-44,W.P. Kuala Lumpur,508
2008,6,45-49,Johor,12
2008,6,45-49,Kedah,141
2008,6,45-49,Kelantan,15
2008,6,45-49,Malaysia,794
2008,6,45-49,Melaka,56
2008,6,45-49,Negeri Sembilan,23
2008,6,45-49,Pahang,9
2008,6,45-49,Perak,85
2008,6,45-49,Pulau Pinang,0
2008,6,45-49,Sabah,50
2008,6,45-49,Sarawak,68
2008,6,45-49,Selangor,40
2008,6,45-49,Terengganu,5
2008,6,45-49,W.P. Kuala Lumpur,290
2008,6,50-54,Johor,5
2008,6,50-54,Kedah,65
2008,6,50-54,Kelantan,13
2008,6,50-54,Malaysia,455
2008,6,50-54,Melaka,34
2008,6,50-54,Negeri Sembilan,23
2008,6,50-54,Pahang,6
2008,6,50-54,Perak,51
2008,6,50-54,Pulau Pinang,0
2008,6,50-54,Sabah,39
2008,6,50-54,Sarawak,33
2008,6,50-54,Selangor,25
2008,6,50-54,Terengganu,1
2008,6,50-54,W.P. Kuala Lumpur,160
2008,6,55-59,Johor,1
2008,6,55-59,Kedah,32
2008,6,55-59,Kelantan,5
2008,6,55-59,Malaysia,164
2008,6,55-59,Melaka,8
2008,6,55-59,Negeri Sembilan,4
2008,6,55-59,Pahang,1
2008,6,55-59,Perak,21
2008,6,55-59,Pulau Pinang,0
2008,6,55-59,Sabah,7
2008,6,55-59,Sarawak,18
2008,6,55-59,Selangor,4
2008,6,55-59,Terengganu,0
2008,6,55-59,W.P. Kuala Lumpur,63
2008,6,60-64,Johor,0
2008,6,60-64,Kedah,3
2008,6,60-64,Kelantan,0
2008,6,60-64,Malaysia,9
2008,6,60-64,Melaka,0
2008,6,60-64,Negeri Sembilan,0
2008,6,60-64,Pahang,0
2008,6,60-64,Perak,1
2008,6,60-64,Pulau Pinang,0
2008,6,60-64,Sabah,1
2008,6,60-64,Sarawak,1
2008,6,60-64,Selangor,1
2008,6,60-64,Terengganu,0
2008,6,60-64,W.P. Kuala Lumpur,2
2008,7,17-24,Johor,82
2008,7,17-24,Kedah,1155
2008,7,17-24,Kelantan,510
2008,7,17-24,Malaysia,9380
2008,7,17-24,Melaka,577
2008,7,17-24,Negeri Sembilan,315
2008,7,17-24,Pahang,95
2008,7,17-24,Perak,1280
2008,7,17-24,Pulau Pinang,0
2008,7,17-24,Sabah,391
2008,7,17-24,Sarawak,138
2008,7,17-24,Selangor,422
2008,7,17-24,Terengganu,691
2008,7,17-24,W.P. Kuala Lumpur,3724
2008,7,25-29,Johor,42
2008,7,25-29,Kedah,183
2008,7,25-29,Kelantan,61
2008,7,25-29,Malaysia,2259
2008,7,25-29,Melaka,133
2008,7,25-29,Negeri Sembilan,54
2008,7,25-29,Pahang,23
2008,7,25-29,Perak,112
2008,7,25-29,Pulau Pinang,0
2008,7,25-29,Sabah,129
2008,7,25-29,Sarawak,106
2008,7,25-29,Selangor,139
2008,7,25-29,Terengganu,56
2008,7,25-29,W.P. Kuala Lumpur,1221
2008,7,30-34,Johor,36
2008,7,30-34,Kedah,160
2008,7,30-34,Kelantan,36
2008,7,30-34,Malaysia,1706
2008,7,30-34,Melaka,128
2008,7,30-34,Negeri Sembilan,47
2008,7,30-34,Pahang,5
2008,7,30-34,Perak,90
2008,7,30-34,Pulau Pinang,0
2008,7,30-34,Sabah,114
2008,7,30-34,Sarawak,143
2008,7,30-34,Selangor,157
2008,7,30-34,Terengganu,31
2008,7,30-34,W.P. Kuala Lumpur,759
2008,7,35-39,Johor,32
2008,7,35-39,Kedah,155
2008,7,35-39,Kelantan,39
2008,7,35-39,Malaysia,1381
2008,7,35-39,Melaka,80
2008,7,35-39,Negeri Sembilan,38
2008,7,35-39,Pahang,14
2008,7,35-39,Perak,102
2008,7,35-39,Pulau Pinang,0
2008,7,35-39,Sabah,106
2008,7,35-39,Sarawak,135
2008,7,35-39,Selangor,116
2008,7,35-39,Terengganu,28
2008,7,35-39,W.P. Kuala Lumpur,536
2008,7,40-44,Johor,35
2008,7,40-44,Kedah,138
2008,7,40-44,Kelantan,41
2008,7,40-44,Malaysia,1171
2008,7,40-44,Melaka,64
2008,7,40-44,Negeri Sembilan,32
2008,7,40-44,Pahang,6
2008,7,40-44,Perak,120
2008,7,40-44,Pulau Pinang,0
2008,7,40-44,Sabah,71
2008,7,40-44,Sarawak,93
2008,7,40-44,Selangor,105
2008,7,40-44,Terengganu,19
2008,7,40-44,W.P. Kuala Lumpur,447
2008,7,45-49,Johor,19
2008,7,45-49,Kedah,82
2008,7,45-49,Kelantan,20
2008,7,45-49,Malaysia,730
2008,7,45-49,Melaka,47
2008,7,45-49,Negeri Sembilan,19
2008,7,45-49,Pahang,2
2008,7,45-49,Perak,80
2008,7,45-49,Pulau Pinang,0
2008,7,45-49,Sabah,35
2008,7,45-49,Sarawak,70
2008,7,45-49,Selangor,54
2008,7,45-49,Terengganu,11
2008,7,45-49,W.P. Kuala Lumpur,291
2008,7,50-54,Johor,11
2008,7,50-54,Kedah,51
2008,7,50-54,Kelantan,11
2008,7,50-54,Malaysia,417
2008,7,50-54,Melaka,16
2008,7,50-54,Negeri Sembilan,9
2008,7,50-54,Pahang,4
2008,7,50-54,Perak,54
2008,7,50-54,Pulau Pinang,0
2008,7,50-54,Sabah,31
2008,7,50-54,Sarawak,47
2008,7,50-54,Selangor,30
2008,7,50-54,Terengganu,4
2008,7,50-54,W.P. Kuala Lumpur,149
2008,7,55-59,Johor,5
2008,7,55-59,Kedah,10
2008,7,55-59,Kelantan,4
2008,7,55-59,Malaysia,130
2008,7,55-59,Melaka,7
2008,7,55-59,Negeri Sembilan,9
2008,7,55-59,Pahang,1
2008,7,55-59,Perak,7
2008,7,55-59,Pulau Pinang,0
2008,7,55-59,Sabah,10
2008,7,55-59,Sarawak,19
2008,7,55-59,Selangor,8
2008,7,55-59,Terengganu,3
2008,7,55-59,W.P. Kuala Lumpur,47
2008,7,60-64,Johor,0
2008,7,60-64,Kedah,1
2008,7,60-64,Kelantan,1
2008,7,60-64,Malaysia,20
2008,7,60-64,Melaka,1
2008,7,60-64,Negeri Sembilan,0
2008,7,60-64,Pahang,0
2008,7,60-64,Perak,6
2008,7,60-64,Pulau Pinang,0
2008,7,60-64,Sabah,3
2008,7,60-64,Sarawak,1
2008,7,60-64,Selangor,3
2008,7,60-64,Terengganu,0
2008,7,60-64,W.P. Kuala Lumpur,4
2008,8,17-24,Johor,115
2008,8,17-24,Kedah,1557
2008,8,17-24,Kelantan,1382
2008,8,17-24,Malaysia,13117
2008,8,17-24,Melaka,643
2008,8,17-24,Negeri Sembilan,445
2008,8,17-24,Pahang,149
2008,8,17-24,Perak,1867
2008,8,17-24,Pulau Pinang,0
2008,8,17-24,Sabah,808
2008,8,17-24,Sarawak,76
2008,8,17-24,Selangor,340
2008,8,17-24,Terengganu,508
2008,8,17-24,W.P. Kuala Lumpur,5227
2008,8,25-29,Johor,42
2008,8,25-29,Kedah,250
2008,8,25-29,Kelantan,39
2008,8,25-29,Malaysia,3216
2008,8,25-29,Melaka,139
2008,8,25-29,Negeri Sembilan,116
2008,8,25-29,Pahang,15
2008,8,25-29,Perak,217
2008,8,25-29,Pulau Pinang,0
2008,8,25-29,Sabah,286
2008,8,25-29,Sarawak,106
2008,8,25-29,Selangor,264
2008,8,25-29,Terengganu,28
2008,8,25-29,W.P. Kuala Lumpur,1714
2008,8,30-34,Johor,40
2008,8,30-34,Kedah,210
2008,8,30-34,Kelantan,23
2008,8,30-34,Malaysia,2240
2008,8,30-34,Melaka,106
2008,8,30-34,Negeri Sembilan,76
2008,8,30-34,Pahang,9
2008,8,30-34,Perak,137
2008,8,30-34,Pulau Pinang,0
2008,8,30-34,Sabah,164
2008,8,30-34,Sarawak,96
2008,8,30-34,Selangor,204
2008,8,30-34,Terengganu,28
2008,8,30-34,W.P. Kuala Lumpur,1147
2008,8,35-39,Johor,40
2008,8,35-39,Kedah,185
2008,8,35-39,Kelantan,23
2008,8,35-39,Malaysia,1760
2008,8,35-39,Melaka,97
2008,8,35-39,Negeri Sembilan,76
2008,8,35-39,Pahang,7
2008,8,35-39,Perak,122
2008,8,35-39,Pulau Pinang,0
2008,8,35-39,Sabah,110
2008,8,35-39,Sarawak,101
2008,8,35-39,Selangor,163
2008,8,35-39,Terengganu,20
2008,8,35-39,W.P. Kuala Lumpur,816
2008,8,40-44,Johor,17
2008,8,40-44,Kedah,185
2008,8,40-44,Kelantan,18
2008,8,40-44,Malaysia,1191
2008,8,40-44,Melaka,49
2008,8,40-44,Negeri Sembilan,53
2008,8,40-44,Pahang,2
2008,8,40-44,Perak,130
2008,8,40-44,Pulau Pinang,0
2008,8,40-44,Sabah,87
2008,8,40-44,Sarawak,60
2008,8,40-44,Selangor,101
2008,8,40-44,Terengganu,11
2008,8,40-44,W.P. Kuala Lumpur,478
2008,8,45-49,Johor,13
2008,8,45-49,Kedah,140
2008,8,45-49,Kelantan,11
2008,8,45-49,Malaysia,911
2008,8,45-49,Melaka,70
2008,8,45-49,Negeri Sembilan,32
2008,8,45-49,Pahang,2
2008,8,45-49,Perak,92
2008,8,45-49,Pulau Pinang,0
2008,8,45-49,Sabah,87
2008,8,45-49,Sarawak,55
2008,8,45-49,Selangor,53
2008,8,45-49,Terengganu,4
2008,8,45-49,W.P. Kuala Lumpur,352
2008,8,50-54,Johor,3
2008,8,50-54,Kedah,65
2008,8,50-54,Kelantan,10
2008,8,50-54,Malaysia,497
2008,8,50-54,Melaka,39
2008,8,50-54,Negeri Sembilan,28
2008,8,50-54,Pahang,0
2008,8,50-54,Perak,53
2008,8,50-54,Pulau Pinang,0
2008,8,50-54,Sabah,40
2008,8,50-54,Sarawak,36
2008,8,50-54,Selangor,27
2008,8,50-54,Terengganu,3
2008,8,50-54,W.P. Kuala Lumpur,193
2008,8,55-59,Johor,0
2008,8,55-59,Kedah,26
2008,8,55-59,Kelantan,1
2008,8,55-59,Malaysia,173
2008,8,55-59,Melaka,16
2008,8,55-59,Negeri Sembilan,12
2008,8,55-59,Pahang,1
2008,8,55-59,Perak,28
2008,8,55-59,Pulau Pinang,0
2008,8,55-59,Sabah,12
2008,8,55-59,Sarawak,6
2008,8,55-59,Selangor,9
2008,8,55-59,Terengganu,1
2008,8,55-59,W.P. Kuala Lumpur,61
2008,8,60-64,Johor,1
2008,8,60-64,Kedah,1
2008,8,60-64,Kelantan,0
2008,8,60-64,Malaysia,11
2008,8,60-64,Melaka,1
2008,8,60-64,Negeri Sembilan,1
2008,8,60-64,Pahang,0
2008,8,60-64,Perak,1
2008,8,60-64,Pulau Pinang,0
2008,8,60-64,Sabah,1
2008,8,60-64,Sarawak,0
2008,8,60-64,Selangor,1
2008,8,60-64,Terengganu,0
2008,8,60-64,W.P. Kuala Lumpur,4
2008,9,17-24,Johor,26
2008,9,17-24,Kedah,453
2008,9,17-24,Kelantan,150
2008,9,17-24,Malaysia,3914
2008,9,17-24,Melaka,733
2008,9,17-24,Negeri Sembilan,188
2008,9,17-24,Pahang,44
2008,9,17-24,Perak,451
2008,9,17-24,Pulau Pinang,0
2008,9,17-24,Sabah,299
2008,9,17-24,Sarawak,137
2008,9,17-24,Selangor,192
2008,9,17-24,Terengganu,168
2008,9,17-24,W.P. Kuala Lumpur,1073
2008,9,25-29,Johor,20
2008,9,25-29,Kedah,110
2008,9,25-29,Kelantan,20
2008,9,25-29,Malaysia,1092
2008,9,25-29,Melaka,100
2008,9,25-29,Negeri Sembilan,43
2008,9,25-29,Pahang,6
2008,9,25-29,Perak,88
2008,9,25-29,Pulau Pinang,0
2008,9,25-29,Sabah,60
2008,9,25-29,Sarawak,82
2008,9,25-29,Selangor,79
2008,9,25-29,Terengganu,26
2008,9,25-29,W.P. Kuala Lumpur,458
2008,9,30-34,Johor,18
2008,9,30-34,Kedah,62
2008,9,30-34,Kelantan,17
2008,9,30-34,Malaysia,859
2008,9,30-34,Melaka,44
2008,9,30-34,Negeri Sembilan,44
2008,9,30-34,Pahang,3
2008,9,30-34,Perak,81
2008,9,30-34,Pulau Pinang,0
2008,9,30-34,Sabah,53
2008,9,30-34,Sarawak,91
2008,9,30-34,Selangor,54
2008,9,30-34,Terengganu,13
2008,9,30-34,W.P. Kuala Lumpur,379
2008,9,35-39,Johor,20
2008,9,35-39,Kedah,90
2008,9,35-39,Kelantan,16
2008,9,35-39,Malaysia,910
2008,9,35-39,Melaka,50
2008,9,35-39,Negeri Sembilan,52
2008,9,35-39,Pahang,6
2008,9,35-39,Perak,103
2008,9,35-39,Pulau Pinang,0
2008,9,35-39,Sabah,43
2008,9,35-39,Sarawak,72
2008,9,35-39,Selangor,44
2008,9,35-39,Terengganu,14
2008,9,35-39,W.P. Kuala Lumpur,400
2008,9,40-44,Johor,19
2008,9,40-44,Kedah,93
2008,9,40-44,Kelantan,9
2008,9,40-44,Malaysia,735
2008,9,40-44,Melaka,37
2008,9,40-44,Negeri Sembilan,41
2008,9,40-44,Pahang,3
2008,9,40-44,Perak,113
2008,9,40-44,Pulau Pinang,0
2008,9,40-44,Sabah,40
2008,9,40-44,Sarawak,53
2008,9,40-44,Selangor,35
2008,9,40-44,Terengganu,7
2008,9,40-44,W.P. Kuala Lumpur,285
2008,9,45-49,Johor,11
2008,9,45-49,Kedah,79
2008,9,45-49,Kelantan,10
2008,9,45-49,Malaysia,547
2008,9,45-49,Melaka,25
2008,9,45-49,Negeri Sembilan,22
2008,9,45-49,Pahang,2
2008,9,45-49,Perak,86
2008,9,45-49,Pulau Pinang,0
2008,9,45-49,Sabah,41
2008,9,45-49,Sarawak,38
2008,9,45-49,Selangor,33
2008,9,45-49,Terengganu,15
2008,9,45-49,W.P. Kuala Lumpur,185
2008,9,50-54,Johor,8
2008,9,50-54,Kedah,44
2008,9,50-54,Kelantan,6
2008,9,50-54,Malaysia,327
2008,9,50-54,Melaka,12
2008,9,50-54,Negeri Sembilan,14
2008,9,50-54,Pahang,1
2008,9,50-54,Perak,64
2008,9,50-54,Pulau Pinang,0
2008,9,50-54,Sabah,23
2008,9,50-54,Sarawak,30
2008,9,50-54,Selangor,13
2008,9,50-54,Terengganu,9
2008,9,50-54,W.P. Kuala Lumpur,103
2008,9,55-59,Johor,1
2008,9,55-59,Kedah,19
2008,9,55-59,Kelantan,2
2008,9,55-59,Malaysia,152
2008,9,55-59,Melaka,5
2008,9,55-59,Negeri Sembilan,10
2008,9,55-59,Pahang,2
2008,9,55-59,Perak,26
2008,9,55-59,Pulau Pinang,0
2008,9,55-59,Sabah,7
2008,9,55-59,Sarawak,12
2008,9,55-59,Selangor,5
2008,9,55-59,Terengganu,3
2008,9,55-59,W.P. Kuala Lumpur,60
2008,9,60-64,Johor,0
2008,9,60-64,Kedah,1
2008,9,60-64,Kelantan,0
2008,9,60-64,Malaysia,13
2008,9,60-64,Melaka,1
2008,9,60-64,Negeri Sembilan,1
2008,9,60-64,Pahang,0
2008,9,60-64,Perak,4
2008,9,60-64,Pulau Pinang,0
2008,9,60-64,Sabah,0
2008,9,60-64,Sarawak,0
2008,9,60-64,Selangor,0
2008,9,60-64,Terengganu,0
2008,9,60-64,W.P. Kuala Lumpur,6
2008,10,17-24,Johor,32
2008,10,17-24,Kedah,780
2008,10,17-24,Kelantan,287
2008,10,17-24,Malaysia,6425
2008,10,17-24,Melaka,553
2008,10,17-24,Negeri Sembilan,204
2008,10,17-24,Pahang,46
2008,10,17-24,Perak,549
2008,10,17-24,Pulau Pinang,0
2008,10,17-24,Sabah,233
2008,10,17-24,Sarawak,137
2008,10,17-24,Selangor,205
2008,10,17-24,Terengganu,436
2008,10,17-24,W.P. Kuala Lumpur,2963
2008,10,25-29,Johor,30
2008,10,25-29,Kedah,239
2008,10,25-29,Kelantan,96
2008,10,25-29,Malaysia,2173
2008,10,25-29,Melaka,125
2008,10,25-29,Negeri Sembilan,72
2008,10,25-29,Pahang,26
2008,10,25-29,Perak,168
2008,10,25-29,Pulau Pinang,0
2008,10,25-29,Sabah,151
2008,10,25-29,Sarawak,96
2008,10,25-29,Selangor,89
2008,10,25-29,Terengganu,38
2008,10,25-29,W.P. Kuala Lumpur,1043
2008,10,30-34,Johor,16
2008,10,30-34,Kedah,178
2008,10,30-34,Kelantan,56
2008,10,30-34,Malaysia,1341
2008,10,30-34,Melaka,83
2008,10,30-34,Negeri Sembilan,55
2008,10,30-34,Pahang,8
2008,10,30-34,Perak,128
2008,10,30-34,Pulau Pinang,0
2008,10,30-34,Sabah,89
2008,10,30-34,Sarawak,113
2008,10,30-34,Selangor,68
2008,10,30-34,Terengganu,15
2008,10,30-34,W.P. Kuala Lumpur,532
2008,10,35-39,Johor,15
2008,10,35-39,Kedah,160
2008,10,35-39,Kelantan,65
2008,10,35-39,Malaysia,1123
2008,10,35-39,Melaka,55
2008,10,35-39,Negeri Sembilan,45
2008,10,35-39,Pahang,5
2008,10,35-39,Perak,137
2008,10,35-39,Pulau Pinang,0
2008,10,35-39,Sabah,77
2008,10,35-39,Sarawak,99
2008,10,35-39,Selangor,64
2008,10,35-39,Terengganu,18
2008,10,35-39,W.P. Kuala Lumpur,383
2008,10,40-44,Johor,8
2008,10,40-44,Kedah,96
2008,10,40-44,Kelantan,58
2008,10,40-44,Malaysia,799
2008,10,40-44,Melaka,29
2008,10,40-44,Negeri Sembilan,21
2008,10,40-44,Pahang,5
2008,10,40-44,Perak,128
2008,10,40-44,Pulau Pinang,0
2008,10,40-44,Sabah,46
2008,10,40-44,Sarawak,79
2008,10,40-44,Selangor,44
2008,10,40-44,Terengganu,9
2008,10,40-44,W.P. Kuala Lumpur,276
2008,10,45-49,Johor,14
2008,10,45-49,Kedah,77
2008,10,45-49,Kelantan,47
2008,10,45-49,Malaysia,612
2008,10,45-49,Melaka,26
2008,10,45-49,Negeri Sembilan,16
2008,10,45-49,Pahang,4
2008,10,45-49,Perak,116
2008,10,45-49,Pulau Pinang,0
2008,10,45-49,Sabah,36
2008,10,45-49,Sarawak,58
2008,10,45-49,Selangor,34
2008,10,45-49,Terengganu,6
2008,10,45-49,W.P. Kuala Lumpur,178
2008,10,50-54,Johor,3
2008,10,50-54,Kedah,42
2008,10,50-54,Kelantan,19
2008,10,50-54,Malaysia,307
2008,10,50-54,Melaka,17
2008,10,50-54,Negeri Sembilan,8
2008,10,50-54,Pahang,3
2008,10,50-54,Perak,64
2008,10,50-54,Pulau Pinang,0
2008,10,50-54,Sabah,18
2008,10,50-54,Sarawak,26
2008,10,50-54,Selangor,17
2008,10,50-54,Terengganu,3
2008,10,50-54,W.P. Kuala Lumpur,87
2008,10,55-59,Johor,3
2008,10,55-59,Kedah,21
2008,10,55-59,Kelantan,6
2008,10,55-59,Malaysia,128
2008,10,55-59,Melaka,9
2008,10,55-59,Negeri Sembilan,1
2008,10,55-59,Pahang,1
2008,10,55-59,Perak,27
2008,10,55-59,Pulau Pinang,0
2008,10,55-59,Sabah,5
2008,10,55-59,Sarawak,14
2008,10,55-59,Selangor,5
2008,10,55-59,Terengganu,2
2008,10,55-59,W.P. Kuala Lumpur,34
2008,10,60-64,Johor,0
2008,10,60-64,Kedah,1
2008,10,60-64,Kelantan,0
2008,10,60-64,Malaysia,11
2008,10,60-64,Melaka,1
2008,10,60-64,Negeri Sembilan,0
2008,10,60-64,Pahang,0
2008,10,60-64,Perak,4
2008,10,60-64,Pulau Pinang,0
2008,10,60-64,Sabah,0
2008,10,60-64,Sarawak,1
2008,10,60-64,Selangor,1
2008,10,60-64,Terengganu,0
2008,10,60-64,W.P. Kuala Lumpur,3
2008,11,17-24,Johor,492
2008,11,17-24,Kedah,634
2008,11,17-24,Kelantan,293
2008,11,17-24,Malaysia,6088
2008,11,17-24,Melaka,315
2008,11,17-24,Negeri Sembilan,397
2008,11,17-24,Pahang,45
2008,11,17-24,Perak,594
2008,11,17-24,Pulau Pinang,0
2008,11,17-24,Sabah,191
2008,11,17-24,Sarawak,51
2008,11,17-24,Selangor,298
2008,11,17-24,Terengganu,337
2008,11,17-24,W.P. Kuala Lumpur,2441
2008,11,25-29,Johor,241
2008,11,25-29,Kedah,349
2008,11,25-29,Kelantan,53
2008,11,25-29,Malaysia,2911
2008,11,25-29,Melaka,149
2008,11,25-29,Negeri Sembilan,98
2008,11,25-29,Pahang,31
2008,11,25-29,Perak,152
2008,11,25-29,Pulau Pinang,0
2008,11,25-29,Sabah,166
2008,11,25-29,Sarawak,74
2008,11,25-29,Selangor,216
2008,11,25-29,Terengganu,69
2008,11,25-29,W.P. Kuala Lumpur,1313
2008,11,30-34,Johor,253
2008,11,30-34,Kedah,226
2008,11,30-34,Kelantan,32
2008,11,30-34,Malaysia,2089
2008,11,30-34,Melaka,115
2008,11,30-34,Negeri Sembilan,65
2008,11,30-34,Pahang,20
2008,11,30-34,Perak,133
2008,11,30-34,Pulau Pinang,0
2008,11,30-34,Sabah,101
2008,11,30-34,Sarawak,70
2008,11,30-34,Selangor,150
2008,11,30-34,Terengganu,43
2008,11,30-34,W.P. Kuala Lumpur,881
2008,11,35-39,Johor,201
2008,11,35-39,Kedah,191
2008,11,35-39,Kelantan,29
2008,11,35-39,Malaysia,1687
2008,11,35-39,Melaka,113
2008,11,35-39,Negeri Sembilan,45
2008,11,35-39,Pahang,7
2008,11,35-39,Perak,133
2008,11,35-39,Pulau Pinang,0
2008,11,35-39,Sabah,97
2008,11,35-39,Sarawak,66
2008,11,35-39,Selangor,98
2008,11,35-39,Terengganu,45
2008,11,35-39,W.P. Kuala Lumpur,662
2008,11,40-44,Johor,131
2008,11,40-44,Kedah,177
2008,11,40-44,Kelantan,21
2008,11,40-44,Malaysia,1257
2008,11,40-44,Melaka,72
2008,11,40-44,Negeri Sembilan,41
2008,11,40-44,Pahang,7
2008,11,40-44,Perak,127
2008,11,40-44,Pulau Pinang,0
2008,11,40-44,Sabah,57
2008,11,40-44,Sarawak,52
2008,11,40-44,Selangor,70
2008,11,40-44,Terengganu,29
2008,11,40-44,W.P. Kuala Lumpur,473
2008,11,45-49,Johor,97
2008,11,45-49,Kedah,114
2008,11,45-49,Kelantan,24
2008,11,45-49,Malaysia,815
2008,11,45-49,Melaka,36
2008,11,45-49,Negeri Sembilan,20
2008,11,45-49,Pahang,4
2008,11,45-49,Perak,103
2008,11,45-49,Pulau Pinang,0
2008,11,45-49,Sabah,27
2008,11,45-49,Sarawak,34
2008,11,45-49,Selangor,38
2008,11,45-49,Terengganu,7
2008,11,45-49,W.P. Kuala Lumpur,311
2008,11,50-54,Johor,43
2008,11,50-54,Kedah,52
2008,11,50-54,Kelantan,8
2008,11,50-54,Malaysia,428
2008,11,50-54,Melaka,33
2008,11,50-54,Negeri Sembilan,13
2008,11,50-54,Pahang,5
2008,11,50-54,Perak,49
2008,11,50-54,Pulau Pinang,0
2008,11,50-54,Sabah,14
2008,11,50-54,Sarawak,24
2008,11,50-54,Selangor,17
2008,11,50-54,Terengganu,10
2008,11,50-54,W.P. Kuala Lumpur,160
2008,11,55-59,Johor,18
2008,11,55-59,Kedah,29
2008,11,55-59,Kelantan,2
2008,11,55-59,Malaysia,184
2008,11,55-59,Melaka,14
2008,11,55-59,Negeri Sembilan,2
2008,11,55-59,Pahang,5
2008,11,55-59,Perak,25
2008,11,55-59,Pulau Pinang,0
2008,11,55-59,Sabah,7
2008,11,55-59,Sarawak,8
2008,11,55-59,Selangor,8
2008,11,55-59,Terengganu,3
2008,11,55-59,W.P. Kuala Lumpur,63
2008,11,60-64,Johor,0
2008,11,60-64,Kedah,6
2008,11,60-64,Kelantan,0
2008,11,60-64,Malaysia,15
2008,11,60-64,Melaka,2
2008,11,60-64,Negeri Sembilan,0
2008,11,60-64,Pahang,0
2008,11,60-64,Perak,2
2008,11,60-64,Pulau Pinang,0
2008,11,60-64,Sabah,1
2008,11,60-64,Sarawak,0
2008,11,60-64,Selangor,1
2008,11,60-64,Terengganu,0
2008,11,60-64,W.P. Kuala Lumpur,3
2008,12,17-24,Johor,50
2008,12,17-24,Kedah,526
2008,12,17-24,Kelantan,192
2008,12,17-24,Malaysia,3854
2008,12,17-24,Melaka,303
2008,12,17-24,Negeri Sembilan,137
2008,12,17-24,Pahang,76
2008,12,17-24,Perak,311
2008,12,17-24,Pulau Pinang,0
2008,12,17-24,Sabah,219
2008,12,17-24,Sarawak,162
2008,12,17-24,Selangor,206
2008,12,17-24,Terengganu,215
2008,12,17-24,W.P. Kuala Lumpur,1457
2008,12,25-29,Johor,31
2008,12,25-29,Kedah,228
2008,12,25-29,Kelantan,59
2008,12,25-29,Malaysia,2326
2008,12,25-29,Melaka,171
2008,12,25-29,Negeri Sembilan,67
2008,12,25-29,Pahang,20
2008,12,25-29,Perak,108
2008,12,25-29,Pulau Pinang,0
2008,12,25-29,Sabah,124
2008,12,25-29,Sarawak,125
2008,12,25-29,Selangor,189
2008,12,25-29,Terengganu,50
2008,12,25-29,W.P. Kuala Lumpur,1154
2008,12,30-34,Johor,29
2008,12,30-34,Kedah,167
2008,12,30-34,Kelantan,44
2008,12,30-34,Malaysia,1724
2008,12,30-34,Melaka,141
2008,12,30-34,Negeri Sembilan,58
2008,12,30-34,Pahang,18
2008,12,30-34,Perak,94
2008,12,30-34,Pulau Pinang,0
2008,12,30-34,Sabah,70
2008,12,30-34,Sarawak,119
2008,12,30-34,Selangor,138
2008,12,30-34,Terengganu,40
2008,12,30-34,W.P. Kuala Lumpur,806
2008,12,35-39,Johor,20
2008,12,35-39,Kedah,127
2008,12,35-39,Kelantan,36
2008,12,35-39,Malaysia,1275
2008,12,35-39,Melaka,98
2008,12,35-39,Negeri Sembilan,50
2008,12,35-39,Pahang,9
2008,12,35-39,Perak,80
2008,12,35-39,Pulau Pinang,0
2008,12,35-39,Sabah,77
2008,12,35-39,Sarawak,104
2008,12,35-39,Selangor,95
2008,12,35-39,Terengganu,19
2008,12,35-39,W.P. Kuala Lumpur,560
2008,12,40-44,Johor,13
2008,12,40-44,Kedah,98
2008,12,40-44,Kelantan,35
2008,12,40-44,Malaysia,918
2008,12,40-44,Melaka,76
2008,12,40-44,Negeri Sembilan,22
2008,12,40-44,Pahang,6
2008,12,40-44,Perak,85
2008,12,40-44,Pulau Pinang,0
2008,12,40-44,Sabah,59
2008,12,40-44,Sarawak,97
2008,12,40-44,Selangor,74
2008,12,40-44,Terengganu,13
2008,12,40-44,W.P. Kuala Lumpur,340
2008,12,45-49,Johor,5
2008,12,45-49,Kedah,62
2008,12,45-49,Kelantan,26
2008,12,45-49,Malaysia,572
2008,12,45-49,Melaka,50
2008,12,45-49,Negeri Sembilan,18
2008,12,45-49,Pahang,5
2008,12,45-49,Perak,54
2008,12,45-49,Pulau Pinang,0
2008,12,45-49,Sabah,48
2008,12,45-49,Sarawak,48
2008,12,45-49,Selangor,39
2008,12,45-49,Terengganu,7
2008,12,45-49,W.P. Kuala Lumpur,210
